,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,Sentiment
4374,US,48099506,R2XQIX6M3JV0M5,B006L8PYQU,791266359,DishDrawer Series DD24DCX7 24&quot; Semi Integrated Double Drawer Dishwasher with 14 Place Settings 9 Wash Cycles Adjustable Racks Delay Start Eco Option Energy Star Approved in Stainless,Major Appliances,1,2,2,N,N,Avoid,"Save yourself a headache...or 4! Bought these units new only 5 years ago and have had problems from day 1. I always pre-washed dishes and they constantly had to be re-washed by hand. Plates and spatulas won't fit into lower drawer - too tall. Just had a flood sensor lock up the machine, pulled everything apart, found out the pump needs replaced... $450 repair bill. I think not! I'm buying a new machine, without drawers, and not a FP.",7/27/15,NEGATIVE
4375,US,21439617,R21CCL6J27SHPV,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,5,0,0,N,Y,Fast shipping and perfect fit. The filter fixed the slow water issue ...,Fast shipping and perfect fit.  The filter fixed the slow water issue we had.,7/27/15,POSITIVE
4376,US,756449,REW9K69KGY81H,B000UW02A6,89179148,Broan 403001 ADA Capable Under-Cabinet Range Hood,Major Appliances,5,1,1,N,Y,Quality low price,Highly surprise in the quality of this hood for the price.&#34;....,7/27/15,POSITIVE
4377,US,22017264,R2K9R9IQF3TRA6,B00O2MB7BS,960251524,Danby products,Major Appliances,5,2,3,N,Y,It's perfect. Wanted one without a freezer,It's perfect.  Wanted one without a freezer.  Had to send the first one back as the compressor never kicked in when we plugged it in.  The UPS guy said not to order heavy things because they don't have two people to carry things and the heavy things get dropped a lot.,7/27/15,POSITIVE
4378,US,20581784,R1TFKRG3XXW7C2,B00K6K80JM,31000039,Igloo Ice Makers.,Major Appliances,4,1,1,N,Y,"enjoying lots of ice, but you should know you ...","enjoying lots of ice, but you should know you have to shake off extra water before moving cubes to freezer or else you'll have a huge frozen chunk.....",7/27/15,MIXED
4379,US,51313957,R1BXQFXLRA79QS,B001P5XT8O,391085738,Samsung RSG257AARS 24.1 Cu. Ft. Stainless Steel Counter Depth Side-By-Side Refrigerator - Energy Star,Major Appliances,1,0,0,N,N,CRACKED/BROKEN SHELVES through no fault of my own,"I purchased this model (Rsg257aars) fridge in 2012 as well as the matching dishwasher. My biggest complaint is the shelves are cracking.  3 of 4 interior shelves have multiple cracks and 2 of 4 DOOR shelves are also broken/cracked. This is with standard use - no damaging incident to produce such effects.  I'm hoping the HHGregg extended warranty will cover to replace them!! I'm kicking myself for spending $2100 (plus $250 warranty plus delivery $70) on this low grade appliance.  And the dishwasher had an issue after about a year where it wouldn't drain and had an error code on the front display - ended up replacing EVERY part over 4 technician visits so it finally works now. For how long, who knows???",7/27/15,NEGATIVE
4380,US,12275815,R2TMBYNU72OBB0,B00VU5G1Y8,270776250,Sale Express-whirlpool PUR Push Button 4396841 Compatible Water Filter Cartridge - Also Fits Pur W10186667 & Whirlpool 4396710p,Major Appliances,5,0,1,N,Y,Five Stars,"Great price, speedy delivery.",7/27/15,POSITIVE
4381,US,24487927,R2E11MX65K31P,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,4,0,0,N,Y,Decent,Works as well as the more expensive branded filter.,7/27/15,POSITIVE
4382,US,32067753,R1U3O06BZBVA5F,B00EZ2EMVC,349858464,Whirlpool WRX988SIBM 26.17 Cu. Ft. Stainless Steel French Door Refrigerator - Energy Star,Major Appliances,1,11,12,N,N,Generates very small amount of ice & requires you use only certain size & very sturdy (glass) container whenever you want water.,"We did not purchase through Amazon but through a big box retailer. The water function is poorly designed, requiring a paper sturdy (glass) container, no taller than about 8 1/2 inches tall. Additionally, when ice maker is FULL it holds barely more than  To fill two quart size plastic bags. This is not an inexpensive refrigerator/freezer.  Very poorly designed regarding water and ice.",7/27/15,NEGATIVE
4383,US,24705585,R2L62R9JRPNHD9,B00C7MWQS8,54333510,Certified Appliance 90-1028 3-wire Dryer Cord (10ft),Major Appliances,5,0,0,N,Y,Five Stars,As expected,7/27/15,POSITIVE
4384,US,6330993,R2E2RAXHDBOIXV,B002MPLYEW,183067183,"Danby 120 Can Beverage Center, Stainless Steel DBC120BLS",Major Appliances,5,0,0,N,Y,Do buy,I use it at my gun store to sale drinks and it keeps the drinks freezing cold,7/27/15,POSITIVE
4385,US,27149261,R2UWQWC7TWQ7M1,B00UYB67LG,982221734,"McClure's Gap Seals, Set of 2, Black, White, or Clear, Flexible Silicone, Seal the Gap Between Your Stove and Counter Top, Heat Resistant, Dishwasher Safe, Non-Slip, Will Not Warp",Major Appliances,4,0,0,N,Y,Great product,"Easy to install, easy to trim.  Rubber has a bit of a sticky surface and dust clings to it BUT learned some warm soap and water helps with this.  Great product and recommend it.",7/27/15,POSITIVE
4386,US,11823281,RPF41EF722BUZ,B00KJ07SEM,313983847,GE MWF SmartWater Compatible Water Filter Cartridge - Refrigerator,Major Appliances,1,0,0,N,Y,Don't waste your time or money,"I bought this filter based on all the glowing reviews, I can only assume that something has recently changed for the worst as the more recent reviews mirror my own negative experience. This filter arrived several weeks back and I have not been impressed.  When first installing I ran several gallons of water through the lines and discarded it. The water tastes funny, almost like tap water. Maybe this isn't properly filtering the water.  I will be returning this item and getting another GE filter.",7/27/15,NEGATIVE
4387,US,46912055,R23Q0HY498I6ZP,B0055UBB4O,423421857,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,4,0,0,N,Y,Just the right size,"We replaced our over-the-range microwave with a range hood. We needed a small microwave to install in our pantry and this fit the bill. It holds a 12&#34; plate and has multiple power levels for cooking, but we use it mostly for rewarming. It does take about twice as long as our old microwave but that's okay. One feature I really like is the one-touch button for speed cooking. Start will zap something for 30 seconds on high. 1 = 1 minute, 2 = 2 minutes, etc. That is quick and handy!",7/27/15,POSITIVE
4388,US,10015587,R1LFA5KN6WYR0A,B00IY7B5CS,874236579,Avalon Bay Portable Ice Maker,Major Appliances,5,0,0,N,Y,If I could give this 10 stars I would!,Best thing ever! It was so far the best Mother's Day gift I have ever gave my mom! My mom moved into a smaller apartment and wasn't able to have a fridge that was able to produce ice and since I've bought this product she has been a happy camper!,7/27/15,POSITIVE
4389,US,15765652,R3VF6TW3D7CXGO,B002GZND6U,493877304,Supco RIM597 Universal Icemaker,Major Appliances,5,0,0,N,Y,love this ice maker,a great ice maker! It went in easily and started making ice within a half an hour.,7/27/15,POSITIVE
4390,US,47026253,R2CJ5TXV3GIRDY,B007V7G5TU,423421857,Danby 0.7 cu.ft. Countertop Microwave,Major Appliances,1,1,2,N,Y,Microwave Died within Six Months,I bought this microwave for my parents for Christmas. After six months it died.  My father has been attempting to get his refund processed for the past month and they keep giving him the run around. Don't buy this product!!!,7/27/15,NEGATIVE
4391,US,14180197,R35J8U4I7VX2A1,B00M36HWBE,118524462,LG WM3477HW - 2.3 Cu. Ft. White Electric Washer/Dryer Combo,Major Appliances,1,22,24,N,N,This is hands-down the WORST appliance I have ever purchased,"This is hands-down the WORST appliance I have ever purchased. I bought this machine in September 2012 and since then, despite that fact that I maintain it as outlined in the manual, we have had to have LG send out repair techs on at least six occasions. Today I came home to see yet another drain error, and at this point I am going to be throwing out and replacing the machine.<br /><br />While the day to day function of this machine is adequate, it breaks down so regularly that it's not even worth having a washer/dryer. LG's customer service is awful, refusing to replace a $1500 machine that breaks down at a rate of twice a year. It's unacceptable. Spare yourself the time and aggravation and look elsewhere for a washer/dryer. This one will suck away your time and money.",7/27/15,NEGATIVE
4392,US,1309251,R2UXT2CWOBS53U,B00GSEAYVC,651120675,"Nachi Front Load Maytag Washer Tub Bearing and Seal Kit Fits Tub W10253864 (5 year replacement warranty and full HD ""How To"" video included)",Major Appliances,5,0,0,N,Y,Five Stars,Work perfect,7/27/15,POSITIVE
4393,US,24693051,RD7JSWUHNEUB3,B00LWXZDF6,798801299,"341241 - 92"" 4 RIB FACTORY OEM HEAVY DUTY DRYER BELT FOR MAYTAG KITCHENAID AMANA MAGIC CHEF ADMIRAL NORGE ROPER SEARS",Major Appliances,5,0,0,N,Y,perfect.,Perfect replacement drum belt.,7/27/15,POSITIVE
4394,US,2783594,R1L5BWT0UPMAQF,B00DWFX5V6,671531266,Whirlpool Clothes Dryer Drive Motor 8528319,Major Appliances,4,0,0,N,Y,the motor was great only this was the shipping people send it to ...,the motor was great only this was the shipping people send it to the wrong house. I has to track it down.,7/27/15,MIXED
4395,US,9231842,RB3E1MT5ZSI2C,B00JF7ZUQS,210381684,"Kenmore 46 9991, 469996, GE MWF compatible water filter",Major Appliances,5,0,0,N,Y,its a filter,i think it filters,7/27/15,POSITIVE
4396,US,40945525,R2QYNZDANB02HG,B00OHXRAHW,534663816,LG 5231JA2006A / 5231JA2006B /5231JA2005A /5231JA2005F Compatible Replacement Refrigerator Water Filter,Major Appliances,1,0,0,N,Y,No it does not work properly. I was thinking ...,No it does not work properly. I was thinking of returning it but I wanted to talk to someone as to how I do that. Can you help? I would like the one made for the LG refrigerator that I have. The Kleen Water one is loose and does not lock properly. How do I go about getting the LG filtration cartridge 5231JA200B-S?,7/27/15,NEGATIVE
4397,US,1500573,R2WALV2IRV16SF,B00AH2EYT4,167911199,"Washing Machine Cover - 30""W X 23""D X 36""H 6"" Back Ledge",Major Appliances,5,0,0,N,Y,Five Stars,it fits fine,7/27/15,POSITIVE
4398,US,37575051,R21VZ4TKXTBH1G,B002QUAPSO,835944606,Breathing Mobile Washer Classic - Portable Clothes Washing Machine - Handheld - Manual - Mobile Hand Powered Laundry Solution - Superior Materials and Construction,Major Appliances,3,0,0,N,Y,if you don't mind the sweat its a good product.,"Cleans very well but it requires a lot of work, if you don't mind the sweat its a good product.",7/27/15,POSITIVE
4399,US,11750084,R2UX7LLEK5S87G,B00ENOTM94,789848314,JVM7195SFSS,Major Appliances,5,1,1,N,Y,Installed easily. Was exactly what I was looking for when ...,Very quiet operation. Installed easily. Was exactly what I was looking for when I replaced my old out of date microwave.,7/27/15,POSITIVE
4400,US,49572822,R3NBTFKBS6L25I,B00FRJ5EWS,137548022,2016 Life Water Ionizer Next Generation M9 Counter-top,Major Appliances,5,0,0,N,N,Our family and friends comment on how much they love the water and can taste the difference between our ...,Our Life Generation Water Ionizer has been a life saver for our family.  This was by far worth the investment for our health and wellness.  Our family and friends comment on how much they love the water and can taste the difference between our water from the Ionizer vs. other store bought brands.  I would highly recommend this product!,7/27/15,POSITIVE
4401,US,19718460,RANCVDKASTQYU,B005SPDPZY,407945950,Electrolux EW28BS85KS Wave-Touch 27.8 Cu. Ft. Stainless Steel French Door Refrigerator - Energy Star,Major Appliances,1,0,1,N,N,"Don't buy, needed repairs from day one.","Don't buy the french door with the bottom freezer! Mine has been a pain since arrival!!! The freezer drawer squeaks really loud when opening. It does not glide smoothly and jerks side to side. The inner basket gets stuck preventing access to your food. They fixed it twice and it still does it. I have lost a lot of food, chicken and fish go bad within a couple days. When you open or shut the french doors, the freezer drawer seal burps open, so to speak, leaving a gap which causes the whole freezer to ice up no matter how careful you are!!!! I finally figured this out! Every time I open or shut it I have to fight the seals on the doors and on the freezer drawer to ensure it's tight, it's brand new!!!! The french doors often don't close without a good slam which does not help the freezer issue. Also, from the get go, I noticed the french doors are not even nor flush. The bottom drawer looks bowed on the inside and it's still missing a part. I don't want this junky refrigerator! My 17 year old Amana worked perfectly even with decrepit seals.",7/27/15,NEGATIVE
4402,US,36552076,R1VHIFREOG1XLB,B00N142VRW,304900351,"Haier HC32SA42SW 3.2 Cubic Feet Refrigerator, White",Major Appliances,5,0,0,N,Y,Arrived well packaged and in good shape (no dings),"Arrived well packaged and in good shape (no dings), and was as described (color was white, exactly what we ordered).  Seems to work well so far.",7/27/15,POSITIVE
4403,US,35187115,R2LZ0TGL0ZNUS8,B002DHHVNW,317178641,Whirlpool Part Number W10178772: CRISPER PAN ASM,Major Appliances,4,0,0,N,Y,GREAT,Fit perfectly,7/27/15,POSITIVE
4404,US,36000245,R2M53U4VFECSGF,B003XETOR0,50382909,Replacement Bake Element for General Electric & Hotpoint Ranges WB44X10016,Major Appliances,5,0,0,N,Y,Five Stars,Great price on this element! perfect fit and easy to install with push on terminals.,7/27/15,POSITIVE
4405,US,26061390,R1KEXZYT3HD2N1,B000JLNBW4,582305048,Koolatron Coke Personal Mini Fridge,Major Appliances,2,0,0,N,Y,Two Stars,Doesn't have a thermostat to control the temp. and runs constantly.,7/27/15,NEGATIVE
4406,US,41463839,R2RDD5FBRB1K84,B00M2A8WK6,747543634,Firebird 21 Bottles Dual Zone Adjustable Temperature Freestanding Electric Thermoelectric Wine Cooler Cellar,Major Appliances,4,3,3,N,Y,Great value! Super small and much quieter than my ...,"Great value! Super small and much quieter than my previous 16 bottle model. Doesn't look like it would hold 32 bottles but it does. Internal Temperature has been rock solid for me. Would have of given 5 stars but for two things. 1) need to set the temp at 49 degrees to achieve 55 degrees 2) the slots are too small for larger, wider 750 ml burgundy bottles. Other than that, couldn't be happier!",7/27/15,POSITIVE
4407,US,36000245,R3OXHAYRKR7S9S,B00570QTQC,945101714,NEW Replacement Part - Kenmore Washer Clutch Kit Part# 285785,Major Appliances,5,0,0,N,Y,... care of a slow spin issue and at a great price.,the spin clutch is a wear part on WP built top loaders so this clutch kit takes care of a slow spin issue and at a great price.,7/27/15,POSITIVE
4408,US,17646754,R1XNA000CERR7M,B00VL2FOD4,64182169,Kalamera 12 Bottle Counter Top Stainless Steel Wine Cooler Refrigerator,Major Appliances,5,4,6,N,Y,Quiet and compact,"I really like the product. I was thinking that it will be bigger, but it is very compact and accessible.<br />I cannot hear it running, so it is very nice.<br /><br />You need to open the door at least 90¬∫ for the shelves, at it can be a little annoying some times.",7/27/15,POSITIVE
4409,US,53090280,R1U3PJQZWMQEFK,B009GJBM8A,628499832,"Oster Microwave Glass Turntable Plate / Tray 12 3/4""",Major Appliances,5,0,0,N,Y,Item was as expected,Item was as expected,7/27/15,POSITIVE
